term,Exp056264,Exp056265,Exp056266,Exp056267,Exp056268,Exp056269,Exp057312,Exp057314,Exp057315,Exp057318,Exp057320,Exp057321,Exp058108,Exp058111,Exp058113,Exp058122,Exp058123,Exp058124,Exp058125,Exp058126,Exp058132,Exp058133,Exp058135,Exp058137,Exp058138,Exp058139,Exp058140,Exp058141,Exp058144,Exp058145,Exp058148,Exp058160,Exp058162,Exp058164,Exp058165,Exp059896,Exp059897,Exp059898,Exp059899,Exp059901,Exp059902,Exp059903,Exp059904,Exp059905,Exp059906,Exp059907,Exp059908,Exp059909,Exp059910,Exp059911,Exp059912,Exp059913,Exp059914,Exp059915,Exp059916,Exp059918,Exp059919,Exp059920,Exp059921,Exp059922,Exp059923,Exp059925,Exp059926,Exp059927,Exp059929,Exp059930,Exp059931,Exp061169,Exp061170,Exp061171,Exp061172,Exp061173,Exp061174,Exp061176,Exp061181,Exp061185,Exp061187,Exp061188,Exp061189,Exp061841,Exp061842,Exp061843,Exp061844,Exp061845,Exp061846,Exp061848,Exp061849,Exp061850,Exp061851,Exp061853,Exp061854,Exp061855,Exp061856,Exp061860,Exp061861,Exp062198,Exp062200,Exp062201,Exp062202,Exp062208,Exp063150,Exp063152,Exp063155,Exp063157,Exp063804,Exp063807,Exp063808,Exp063810,Exp063811,Exp063813,Exp063969,Exp063972,Exp063974,Exp063977,Exp063978,Exp063979,Exp063981,Exp063982,Exp064114,Exp064115,Exp064116,Exp064117,Exp064119,Exp064120,Exp064370,Exp064372,Exp064377,Exp064378,Exp064379,Exp064380,Exp064381,Exp064845,Exp064846,Exp064852,Exp064853,Exp066019,Exp066021,Exp066022,Exp066024,Exp066025,Exp066026,Exp066027,Exp066028,Exp066029,Exp066030,Exp066032,Exp066033,Exp066034,Exp066035,Exp066036,Exp066037,Exp066038,Exp066039,Exp066040,Exp066041,Exp066042,Exp066043,Exp066044,Exp066046,Exp066047,Exp066048,Exp066049,Exp066050,Exp066051,Exp066052,Exp066873,Exp066874,Exp066875,Exp066876,Exp066877,Exp066878,Exp066879,Exp066880,Exp066881,Exp066882,Exp066883,Exp066884,Exp066885,Exp067090,Exp067091,Exp067092,Exp067093,Exp067094,Exp067095,Exp067096,Exp067097,Exp067098,Exp067099,Exp067100,Exp067101,Exp067102,Exp067104,Exp067106,Exp067419,Exp067420,Exp067422,Exp067423,Exp067424,Exp067425,Exp067426,Exp067427,Exp067428,Exp067429,Exp067430,Exp067431,Exp067432,Exp067433,Exp067434,Exp067435,Exp067436,Exp067437,Exp067438,Exp067439,Exp067440,Exp067441,Exp067442,Exp068421,Exp068422,Exp068425,Exp068427,Exp068428,Exp068429,Exp068430,Exp068431,Exp068432,Exp068433,Exp068434,Exp068435,Exp068436,Exp068437,Exp068438,Exp068439,Exp068440,Exp068441,Exp068442,Exp068444,Exp068652,Exp068654,Exp068655,Exp068656,Exp068657,Exp068658,Exp068659,Exp068660,Exp068661,Exp068662,Exp068735,Exp068736,Exp068737,Exp068739,Exp068740,Exp068741,Exp068742,Exp068933,Exp068934,Exp068935,Exp068936,Exp068937,Exp068938,Exp068939,Exp068940,Exp068941,Exp068942,Exp068944,Exp068945,Exp068946,Exp068947,Exp068949,Exp070840,Exp070841,Exp070842,Exp070843,Exp070844,Exp070845,Exp070847,Exp070848,Exp070849,Exp070850,Exp070851,Exp070852,Exp070853,Exp071048,Exp071050,Exp071051,Exp071052,Exp071054,Exp071055,Exp071056,Exp071058,Exp071059,Exp071389,Exp071390,Exp071391,Exp071392,Exp071393,Exp071394,Exp071395,Exp071396,Exp071397,Exp071398,Exp071399,Exp071400,Exp071409,Exp071413,Exp071414,Exp071415,Exp071416,Exp071417,Exp071418,Exp071420,Exp071421,Exp071582,Exp071583,Exp071585,Exp071586,Exp071587,Exp071588,Exp071589,Exp071590,Exp071591,Exp071592,Exp071593,Exp071595,Exp071848,Exp071849,Exp071850,Exp071851,Exp071852,Exp071853,Exp071854,Exp071855,Exp071856,Exp071857,Exp071858,Exp071859,Exp071860,Exp071861,Exp071903,Exp071904,Exp071905,Exp071907,Exp071908,Exp071909,Exp071910,Exp071911,Exp071912,Exp071913,Exp071914,Exp072218,Exp072219,Exp072220,Exp072221,Exp072222,Exp072223,Exp072224,Exp072225,Exp072228,Exp072229,Exp072230,Exp072231,Exp072232,Exp072233,Exp072234,Exp072235,Exp072236,Exp072237,Exp072238,Exp072240,Exp072365,Exp072367,Exp072368,Exp072369,Exp072370,Exp072372,Exp072375,Exp072377,Exp072378,Exp072380,Exp072381,Exp072382,Exp072767,Exp072768,Exp072769,Exp072772,Exp072773,Exp072774,Exp072775,Exp072777,Exp072781,Exp072782,Exp072783,Exp075754,Exp075756,Exp075757,Exp075758,Exp075760,Exp075761,Exp075762,Exp075763,Exp075764,Exp075766,Exp075767
FA,0.292401794,-0.137685324,0.398220294,-0.643757907,0.148518759,0.087624593,-0.263774224,0.406438419,0.324079977,-0.303315146,-0.133445142,0.476320748,-0.127534066,-0.102826009,-0.202409113,0.134492039,-0.219488971,-0.008477897,-0.013417113,0.006483196,0.192987897,-0.064100359,0.249300846,0.298312906,-0.36082785,0.059286464,-0.350462725,0.191997932,-0.158188762,0.312892692,0.328875146,-0.144178806,-0.059034717,0.065759065,-0.052969434,0.381720921,-0.087794931,0.278202883,0.212777745,0.228289512,0.086029006,0.082415877,0.303787044,0.250854909,0.38442454,0.334428163,0.282503861,-0.100370998,0.432090317,0.06071391,-0.027741343,0.335115155,-0.043700226,0.138483943,-0.118984582,-0.293428148,0.036970983,0.374817796,0.030600095,0.0892434,0.421059495,-0.062834757,0.216933779,-0.013678739,-0.009342254,-0.089864386,-0.308907955,0.271153594,0.150278678,0.054216484,0.153262489,0.272177147,-0.379164628,0.042591978,-0.162615151,-0.265682121,0.557960117,0.32720319,0.503961159,0.186531105,0.019256081,0.196809649,0.255163433,-0.086717918,-0.004590766,-0.223124793,0.075575595,0.092752953,0.087907296,0.065320042,0.108907544,0.17915351,0.129091621,-0.177695349,0.18021626,0.146959221,-0.050957503,0.020480466,0.272985056,-0.234804605,0.152925375,-0.325247449,-0.023903773,-0.138388063,0.124255696,0.103272616,-0.121209817,-0.227442188,-0.143075364,-0.066761797,0.154392956,0.088905921,-0.066238616,0.260184431,-0.016691112,0.178417784,0.185289708,0.675809656,0.248242714,0.146142439,0.203015096,0.318939425,0.321517997,0.174622936,0.0602311,0.473690869,0.385802639,-0.169521179,-0.241513015,-0.268767479,-0.300612305,0.20070137,-0.03131803,0.203184451,-0.519727378,0.233890524,0.009400649,-0.376328535,0.463321648,0.317722443,0.429054648,0.364511124,-0.050980555,0.262740067,-0.375042135,0.506234431,0.101468212,-0.048668113,0.506651111,0.431821375,0.135983025,-0.069210233,0.287051531,0.40864076,0.349842296,-0.374521177,-0.248682778,-0.297169784,0.353424174,0.252152722,0.189338809,-0.259276857,-0.246145468,-0.235406514,-0.239396066,-0.238607708,0.13244599,0.273218265,-0.105666002,-0.104014866,-0.075458365,0.001991297,-0.398637855,-0.221351791,-0.127695392,-0.101701986,-0.382180665,0.020938629,-0.119903412,-0.326866036,-0.326425785,-0.138641133,-0.248831619,-0.227915059,-0.384565481,-0.214182456,0.054759159,-0.070615559,-0.249193803,-0.196466641,0.458665768,0.029951336,0.001439866,-0.073949133,0.491714437,0.177211273,0.416079203,0.400425608,0.44351102,0.358491902,-0.041022405,0.429009296,0.082349524,0.454550008,0.221979717,0.19784803,0.182362058,0.44730262,0.558548671,-0.086922664,0.491325134,0.64630207,0.028250412,0.415275186,0.192897192,0.51936513,0.279186639,0.008863471,0.019194962,0.001153568,0.271151838,0.298735481,-0.252725316,-0.093575046,0.244999791,0.125238746,0.033412772,-0.257639573,0.140305155,-0.126442412,-0.189585632,0.078598411,0.622329806,0.468155044,0.327304074,0.279084359,0.299138159,0.488643072,0.302570114,0.258771083,0.082502623,-0.048575839,0.056264861,0.457997459,0.106274264,-0.230717938,0.167862683,0.495481918,0.524963244,0.401888339,-0.032977967,0.587162184,0.371655494,0.304498817,0.489030257,0.512046071,0.110935029,-0.160341167,-0.038405362,-0.117821593,0.021314271,-0.125534294,0.012914164,0.392733385,-0.252623179,-0.360893224,-0.181695507,-0.337060366,-0.077609131,-0.173106102,-0.303660927,-0.49173175,-0.499204462,-0.243695817,-0.466336856,0.11701986,-0.310922823,0.178606794,-0.051953402,-0.135861185,0.184271358,0.189116105,0.352939681,-0.044040679,-0.057490457,0.215326143,-0.087079505,-0.273809247,-0.132513177,0.139923337,-0.235409797,-0.211302632,-0.209529397,-0.084477286,0.149479192,-0.235147913,0.143364791,0.032208671,-0.073145983,-0.244992451,-0.531704079,-0.201058445,0.241603937,0.237938684,-0.022841055,0.314820669,0.001936419,-0.189384711,0.107497593,-0.218132566,0.344456938,0.284560635,-0.424533027,0.346451413,0.222152669,-0.005497766,-0.2384187,-0.058754316,0.059893055,-0.200949178,0.15457765,-0.02793809,0.245495393,-0.181137856,-0.040138543,0.028639949,0.362698957,0.348758394,0.244971452,0.042147621,0.154223433,0.086080677,0.097401762,-0.301848176,0.229879708,-0.012728857,0.130295035,0.145920503,0.210262013,-0.433319558,-0.209380312,-0.256045697,0.234851645,0.077873059,-0.337270455,-0.158274937,-0.382148191,0.208976197,-0.299851626,-0.369252533,-0.28502147,-0.461100983,-0.126393648,-0.322748761,-0.114016894,-0.130317508,-0.064766523,-0.077719307,-0.113935708,-0.237212987,-0.000846163,-0.085914649,-0.005464532,-0.009067036,0.161819663,-0.010038873,-0.165965308,0.358941553,0.285659709,0.065572994,0.075216946,0.111333384,0.075651064,-0.234357212,0.335426763,0.070479878,0.116177235,0.015618428,0.253021699,-0.38191979,0.012871488,-0.193080098,-0.117331277,-0.283968255,-0.360425678,0.05942677,0.031914317,-0.30953832,-0.329973225,0.025259288,-0.339886561,-0.271056824,-0.280255232,-0.235281556,-0.155036361,-0.053105173,-0.203316194,-0.186274913,-0.137442086,-0.258677333,-0.429133275,-0.22723706
HR,0.071056226,0.057047389,-0.089296477,0.387728592,0.36522469,0.270284975,0.364196085,-0.080336152,0.0149095,0.064002005,-0.062149045,0.174086238,-0.101730096,0.010380877,-0.064416981,-0.019284031,-0.121303604,-0.074059483,-0.160109205,-0.017901637,0.291160126,-0.045218737,0.47270328,0.043166565,-0.009011005,-0.105943322,-0.234691612,0.045107662,0.388097262,0.276160366,0.070348831,0.345193203,-0.076949717,0.077567345,-0.086436021,0.112417107,0.200956992,0.06099323,-0.334432167,-0.036645524,-0.207383374,0.126551647,0.459235841,0.21028305,0.060795659,-0.004686526,0.186491321,-0.045313616,-0.245915492,0.091578852,0.016887348,0.210006173,-0.232412627,0.034031605,0.457175943,-0.056904528,0.317902133,0.137766729,0.032843965,-0.162094555,-0.211514338,-0.0459074,0.247833266,0.162688562,0.05818386,0.042766772,0.120853567,0.098123806,0.472713109,0.10917024,0.015482392,-0.214003053,-0.307502734,0.135737785,-0.055155979,0.204189774,0.381841924,0.461663051,-0.098627427,-0.175377086,-0.24030163,0.229320651,0.283411356,0.009084076,-0.089347366,0.016131901,-0.265730628,0.024864595,-0.065374242,0.278176364,0.098877844,0.342538745,-0.055716617,-0.216692144,-0.224153765,-0.086912896,-0.348700987,0.127308534,-0.345473114,0.185634312,0.1504316,-0.167078709,0.364999273,-0.013615102,0.115597392,0.012993296,-0.038575061,0.216945704,-0.113375185,0.247199662,-0.243001299,0.216633426,0.129385144,0.209066956,0.27593731,0.14119393,0.154673022,0.19619957,0.127616762,0.152831448,0.451392313,0.181098187,0.374537701,0.329579527,0.147031581,-0.011370181,-0.053514391,0.001058777,-0.285608495,-0.086143013,-0.238586216,0.270206899,0.190970357,0.362334897,-0.080710192,-0.074233416,0.356292224,-0.410613538,0.329443697,-0.076863708,0.071541393,0.283704077,0.146538638,0.140274331,-0.471476737,0.264250649,-0.333982826,0.088162956,0.175328778,0.086303655,0.013623054,-0.136344994,-0.313344526,-0.017459185,-0.058587112,0.243699808,-0.182731866,-0.066540593,-0.207702101,-0.33564404,0.159854149,0.283491767,0.139152711,0.138521935,-0.127116171,0.06790709,0.181593843,-0.029288394,0.171855992,0.111268366,0.214546898,0.002033587,0.338208895,0.010692732,0.401666622,-0.003566248,-0.148217024,0.32835193,-0.006779865,0.037249199,0.002719521,0.031863252,-0.212806017,0.092470956,-0.201849908,-0.163050117,-0.030885563,-0.253192649,-0.156795377,-0.240690431,0.388796614,0.363554572,0.165010333,-0.317661742,0.336912739,-0.319556557,0.112465799,0.152670282,0.044765374,0.37901215,-0.21644027,0.218037985,-0.219334159,-0.103076227,-0.333919938,-0.188783261,-0.237568829,-0.198341477,-0.091185046,-0.053855749,0.07161006,-0.299572571,0.383746571,0.045084454,-0.6108414,0.189760194,-0.015903459,-0.04185812,-0.11168345,-0.227033286,-0.109765132,-0.04402505,-0.288422146,-0.387244051,-0.259017452,-0.280019108,-0.135702235,-0.071367933,0.120870224,-0.004553678,0.148535081,0.069757639,0.00428943,-0.119503055,-0.047953471,-0.053189991,-0.127950506,0.252012611,0.260563303,-0.14163896,-0.110705508,-0.139080417,0.05956576,0.056928224,-0.239346413,0.144913981,-0.040421995,0.199844036,0.210041672,0.076065012,-0.276440445,0.01148204,0.214253065,0.331576876,0.182113816,0.158038942,0.117117631,-0.389768598,0.05772205,0.122858939,0.320643918,-0.103223292,-0.074090025,0.094593107,-0.313512733,-0.468545862,-0.177911851,-0.275607925,0.013423573,-0.237210053,-0.358239616,-0.239659511,-0.33086545,-0.320177693,-0.225652207,-0.000372233,-0.224853463,0.087690933,-0.040636678,-0.218485588,-0.286491783,0.192683021,-0.032517197,-0.077324328,0.012812471,0.171353535,0.227102392,0.157114523,0.255315691,0.002504966,-0.126186344,-0.063855492,-0.020429364,0.089336817,0.127641952,-0.140679191,-0.014224432,0.07417935,-0.197892559,-0.336295341,-0.231061757,-0.288651852,0.184828156,-0.091550427,-0.196538553,-0.160369,0.108886137,0.02656019,0.343546004,-0.156659349,-0.351080584,-0.149551329,-0.314880153,-0.359664914,-0.027695599,0.350316328,-0.134682915,0.15912895,-0.062980238,0.006031619,-0.10025545,-0.123860606,-0.195635268,0.145431928,0.170314601,-0.105738715,0.273667824,0.326087291,-0.029767957,0.002040333,0.022152132,0.020435245,-0.034976172,-0.204755648,-0.113229925,0.05381294,-0.06643331,-0.13140675,0.096960022,-0.391792928,-0.348762613,0.038583528,-0.065887671,0.16956832,-0.025209151,-0.337427607,-0.227979035,-0.104312806,-0.077435282,-0.065738138,-0.030477429,-0.432864408,0.087329468,-0.165025885,-0.007890899,-0.280466438,-0.194930753,-0.232836134,0.148436964,-0.086881929,0.056129116,-0.100489287,0.14276031,-0.19950292,-0.047938288,-0.015190518,0.082122646,0.112358199,-0.083099994,-0.04897613,-0.324507392,-0.092544861,-0.120690836,-0.221727196,-0.0049089,0.128957903,-0.032177637,0.011573634,-0.006308304,-0.229383073,0.375369763,-0.12033304,0.238679771,0.006906571,-0.152867526,0.196636666,0.015797605,-0.177635169,-0.26785178,0.037178314,0.339833926,-0.076927916,-0.032371438,-0.006259446,-0.139260281,-0.02043405,0.077734387,-0.082644866,0.004371775,0.008456895,0.122752108,-0.02738597
Checkpoint,-0.297747232,-0.069027341,-0.265123311,0.344640283,0.043396851,0.122567752,-0.056404329,-0.239996418,-0.162566324,-0.280270417,-0.035724922,-0.102731135,-0.229021955,-0.115274102,-0.35997616,-0.369686139,-0.112226126,0.039868427,-0.231545925,-0.173511804,0.222745707,-0.087550038,-0.303560597,-0.130401413,-0.364436787,0.115937663,-0.097000686,0.011698896,-0.102180959,0.121354582,0.103788605,-0.035056429,-0.214535122,-0.028457136,0.154764094,0.367040549,0.289310542,-0.192467267,0.283583141,0.010364189,0.310199598,0.038841454,0.197621146,0.051889685,0.472294845,-0.0213154,0.46098647,-0.217329871,0.327646815,-0.053489641,0.342063341,0.196404591,0.387280351,0.445122228,0.448415069,0.441583537,0.159082211,0.256162976,0.372839479,0.332311159,0.169761112,-0.214741677,0.08171331,0.436165496,0.389138361,0.375621592,0.486457091,0.304145303,0.429521489,0.412073066,0.373476802,0.33855843,-0.355554088,0.491844221,0.466047306,0.329737628,0.086465167,0.287854036,0.339324273,0.244246344,0.29011822,0.307311002,0.367375685,0.167160523,0.319334473,0.298995299,-0.1638514,-0.179863268,0.060389159,0.385400124,0.275732379,0.386091163,0.267815463,0.306159841,0.396103602,0.186058574,0.265946367,-0.332440695,-0.067880514,0.460997912,0.011802746,0.101728452,0.445265491,-0.138441472,0.254220819,0.290431736,-0.204799969,0.327441627,-0.287816975,0.328814564,-0.239143266,0.187211751,-0.021095762,0.333637304,0.097150865,0.46064937,-0.16839941,-0.037603503,0.270887067,0.367829704,0.366382433,-0.301261753,0.592551436,0.393076714,0.435361141,-0.224107937,0.239209608,0.115794834,-0.085015991,-0.055309348,0.105398157,0.137231795,0.050738973,0.225595081,0.057108241,-0.056244913,0.421826593,-0.254523262,-0.358844304,0.065198196,0.262649221,0.282207639,-0.282041673,0.088941557,-0.085064619,0.312318883,0.167065395,-0.377645229,0.072564931,0.498957413,-0.293154275,0.387190247,-0.054669008,0.035708086,-0.021111709,0.406633964,0.125417409,0.268356602,0.290878832,0.304873136,0.470415896,0.295248901,0.254974161,0.446835727,0.42582951,0.208509176,0.400205131,0.26994426,0.292996956,0.219579855,0.48854305,0.43942407,0.392406797,-0.1076314,0.524317693,0.362822658,0.347841348,0.339252741,-0.372176041,-0.382849388,-0.288375864,-0.396843903,-0.345252364,-0.395459671,-0.361420317,-0.316387336,0.050594299,-0.151514941,-0.057407831,-0.210865256,0.423064202,0.210408041,0.116902957,0.173980048,-0.057205891,0.032385651,0.345956926,0.369963783,0.084932969,0.383975115,-0.35344684,0.302223489,0.150520066,0.34602621,0.065934743,-0.315445848,-0.330270748,0.406806264,-0.020711725,0.316505979,0.200834762,-0.18220328,0.393340882,0.183107598,-0.362399238,0.402509021,-0.250651035,0.107384799,-0.46602837,-0.10394056,-0.257445539,-0.24993483,0.159865024,-0.003048715,-0.072605444,0.085020101,-0.314968335,-0.328641271,0.051483814,0.209463446,0.028750894,0.379378177,0.300071639,0.103802244,0.469565433,-0.066151716,-0.179082655,-0.451073968,0.102388893,-0.423031913,0.003600114,0.082225442,-0.05231599,-0.025720401,-0.042931143,-0.410967976,0.502164847,-0.305010423,-0.304830355,-0.254476917,0.235759642,-0.050419054,-0.192888237,-0.163449767,-0.038169849,0.293601116,0.096745926,0.376807922,-0.370036069,-0.361396709,-0.343216373,-0.418739792,-0.330174727,0.025181257,-0.255155223,-0.028114295,-0.479982631,-0.071408431,-0.468854235,-0.063318454,-0.022449799,-0.02942083,-0.011968765,-0.145881988,0.087663116,-0.499247465,-0.361670195,-0.331658014,-0.485142984,-0.069521996,-0.426626892,-0.186342123,-0.278850778,0.160208862,0.089450903,-0.436486801,-0.420587105,-0.346632203,-0.325586057,-0.399977238,0.03022543,-0.264169093,-0.449614344,-0.317539917,-0.442447889,-0.141996065,-0.415028781,-0.485826068,-0.121559601,-0.149402389,-0.083953669,-0.123823449,0.250987176,0.268000779,-0.139189142,0.277678143,0.142365039,-0.197790471,-0.007549297,-0.184714423,-0.266357327,-0.491653519,-0.00498542,-0.038113925,0.004398059,-0.121656427,-0.412684748,0.107944955,-0.31287611,-0.131858981,-0.290246279,-0.413838589,-0.115887824,-0.013624373,-0.089373662,-0.096228758,0.196704962,0.102201101,0.255001993,-0.036092767,0.242521811,0.244700552,0.178836374,-0.115891853,0.026231105,0.110194702,0.321864849,0.056912982,0.171241236,0.189376623,-0.134341781,-0.076969826,-0.023332393,0.422064969,-0.063917561,0.010921695,-0.080666945,-0.063282357,-0.030328194,0.042457891,-0.184100499,-0.158104088,-0.038929348,0.046650011,-0.151040742,0.005199333,-0.3932294,-0.268806434,-0.298618323,-0.208396957,-0.202867155,-0.190414839,-0.433729848,-0.179304586,-0.304837213,-0.338038169,-0.484004277,-0.312772984,-0.379814691,0.094615226,0.100913935,-0.135651464,-0.392032832,0.015139162,0.07782489,0.085281702,-0.391033178,-0.080509403,0.183903668,0.249135018,-0.126138004,-0.101401638,-0.117405258,0.123985456,0.051008568,-0.059214462,0.175998702,-0.129357509,-0.065136965,-0.146451262,-0.173590872,-0.196448745,-0.158509743,-0.319218052,-0.184991611,-0.180895981,-0.189761641,-0.383088693,-0.252948176,-0.257470234,-0.299454514,-0.203727833
MMR,0.208447748,0.012464593,-0.094182728,0.293189925,-0.230251467,-0.155267742,-0.139745542,0.169578422,0.135768591,0.214938419,-0.094784814,-0.176926544,-0.069680586,0.12559178,-0.108001735,0.108135279,0.6982621,0.308445998,0.13067777,0.348362661,0.360400754,0.30489037,0.288695466,0.296807995,0.175165672,0.369912465,0.122680486,0.525335561,0.352202858,0.034700141,-0.067086206,0.393206101,0.306360392,0.265229946,0.405186366,0.402274443,-0.580628244,-0.127965857,-0.558354423,-0.02538764,-0.190687,-0.565103158,-0.053768544,-0.252371162,-0.095042191,-0.082530304,0.273010154,0.208769115,-0.350715406,0.163933154,-0.245719349,-0.214671475,-0.321198071,0.245507616,-0.339509231,-0.123570533,-0.215217862,-0.125556898,-0.28228424,-0.150631877,-0.101670311,-0.419052615,-0.069426693,0.013116012,-0.050417632,-0.176119893,-0.311772664,-0.38583588,-0.091901779,-0.123387003,-0.102884497,-0.221933003,0.057618402,-0.055782219,-0.277979195,-0.187759256,-0.205131754,-0.266292663,-0.361716256,-0.688775202,-0.324904301,-0.304170942,-0.174098162,-0.011980565,-0.100555133,-0.279951064,-0.544516129,-0.075900482,0.072677869,0.388499096,-0.218240715,-0.527507413,0.089422943,-0.289997048,0.101696369,-0.440842648,-0.291722983,0.679549808,0.285121441,-0.404711997,-0.330683817,0.24197552,0.175358041,-0.454083764,0.455725811,-0.409241163,0.033672301,0.363514181,0.036797723,0.35873326,0.086690924,0.059012741,0.032112966,0.324524869,0.416117859,0.178879424,0.293531519,0.119619575,-0.309483481,-0.14880516,0.372649177,-0.12873332,-0.031914287,0.16974468,0.385710878,-0.039416288,-0.42546267,-0.317693567,-0.4508521,-0.383516879,-0.289069433,0.108608222,-0.487587531,-0.23199383,-0.18416653,-0.211047602,-0.282697279,-0.34653629,-0.120847392,0.307132798,-0.128474066,-0.501940154,-0.386226264,-0.322846826,-0.053570648,0.182078305,-0.438993949,-0.435206509,0.243021631,-0.147971432,-0.564195166,-0.299196424,0.178840258,-0.452303752,-0.226493065,-0.584701931,-0.32594518,-0.551621677,-0.342487323,-0.064961113,-0.552711285,0.162011743,0.012871363,-0.119061299,-0.166086549,-0.529780836,-0.339285043,0.36950185,-0.213924448,-0.149657809,0.145896502,-0.510456867,-0.337849216,-0.166728294,0.12932104,-0.069381744,-0.28179441,0.281739628,0.03496909,0.006151059,-0.031334585,0.187298307,0.131811922,0.276519938,0.122866733,0.211279179,0.212650523,0.172448268,0.342517448,0.173870309,0.158162601,0.124448634,0.208260489,-0.149331168,0.328639387,-0.249456438,-0.164585144,-0.226694629,-0.104397126,0.021434573,-0.239839365,-0.417253895,-0.220851487,-0.16870243,0.055291976,0.173854281,-0.304877282,0.019131738,-0.637873244,0.036122578,-0.077442147,-0.051618206,0.175724478,0.019130546,-0.046393304,-0.20530867,0.060281713,0.043946072,0.089952283,0.223371508,-0.192487523,0.040816648,-0.05775488,-0.235865609,-0.349192657,-0.285595411,0.461067504,0.04152164,0.026532497,-0.043990868,-0.146741325,0.266302561,0.340590399,-0.205597318,0.296005343,-0.42143875,0.323315973,-0.058090723,-0.040168029,0.082524448,0.463395925,0.12855856,0.196671232,0.319153326,-0.327289166,0.264397338,-0.039657938,0.34489115,0.339958173,0.391242311,0.343940777,0.417877609,0.425329792,0.280876978,-0.162302038,0.207461804,-0.201896125,-0.165488378,0.284679725,-0.056042007,0.003281233,0.004975631,-0.013170378,0.363125323,-0.19782947,-0.258037763,-0.500016662,-0.328010213,0.034035019,-0.008879748,0.122758739,0.040985347,0.067502459,0.062499317,0.061444582,0.04774531,0.224698696,0.097433385,-0.080446541,0.201350988,0.014886222,0.006896403,0.074459907,-0.217504317,-0.022558488,0.148556521,0.213702646,0.049126873,0.225710147,0.072747625,-0.042903328,0.021024907,0.030448491,0.117180451,0.143108911,-0.097580169,-0.023612789,0.169151354,-0.108473363,-0.036593247,-0.044297159,0.273575968,-0.035857965,0.300667361,0.271973362,0.18074475,-0.208495694,0.17366398,0.06846782,-0.165038673,-0.24793812,-0.204641471,-0.341858603,0.315428615,-0.329078728,0.149372173,-0.173028091,-0.033615041,-0.13306818,-0.146871399,-0.141450282,-0.222977468,-0.151198054,-0.416158198,0.032403222,0.058886684,-0.229751833,-0.037607584,-0.126817917,0.19579434,0.106301103,0.127281647,0.037512557,0.04728483,0.349473589,0.178079108,0.16968537,0.116117557,0.145541413,0.299017191,0.127953228,0.246094284,-0.017567183,0.213782472,0.005966867,-0.044470047,0.060845861,0.012282313,0.255270668,0.180123613,0.026166547,0.002088399,0.050184795,-0.04376066,-0.052238027,0.029798472,0.117309239,0.027465553,0.01324677,-0.015431598,0.15954908,0.108621275,0.140684423,0.051729492,0.177203013,0.035441537,0.055238657,0.164667702,-0.359118048,-0.069473204,0.285498511,0.282107581,0.097432483,0.103343142,0.067497908,-0.060469095,0.219101149,0.066046505,-0.177441499,-0.138430778,0.133644072,-0.078144972,0.217778515,0.150703529,0.373034056,0.086140092,-0.379557689,-0.035216802,-0.049767854,0.167097883,0.116719519,-0.332332721,-0.464130448,-0.396232823,-0.273853091,-0.301838995,-0.295362479,-0.412961245,-0.162199631,-0.331341029,-0.186593644,-0.103842695
